Stkcd,Trdmnt,Opndt,Mopnprc,Clsdt,Mclsprc,Ndaytrd,Mretwd,Mretwd_scaled
603229,22-Jun,1,35.3,30,38.06,21,0.082788,0.147388
603229,22-Jul,1,37.5,29,31.49,21,-0.172622,-1.43166
603229,22-Aug,1,28.34,31,27.09,23,-0.139727,-1.2369
603229,22-Sep,1,27.12,30,24.8,21,-0.084533,-0.117015
603229,22-Oct,10,24.85,31,26.15,16,0.054435,0.317205
603229,22-Nov,1,26,30,25.95,22,-0.007648,-0.886312
603229,22-Dec,1,26.1,30,23.8,22,-0.082852,-0.567681
603229,23-Jan,3,23.8,31,27.29,16,0.146639,0.971802
603229,23-Feb,1,27.21,28,25.75,20,-0.056431,-1.180679
603229,23-Mar,1,25.75,31,23.19,23,-0.099417,-0.745002
603229,23-Apr,3,23.13,28,22.86,19,-0.01423,-0.065547
603229,23-May,4,22.86,31,22.25,20,-0.026684,-0.152275
603229,23-Jun,1,22.45,30,20.98,20,-0.057079,-0.888233
603229,23-Jul,3,20.9,31,14.77,21,-0.0091,-0.41206
603229,23-Aug,1,14.71,31,13.45,23,-0.08937,-0.486004
603229,23-Sep,1,13.46,28,14.25,20,0.05948,0.793078
603229,23-Oct,9,14.24,31,15.24,17,0.069474,0.731048
603229,23-Nov,1,15.22,30,14.73,22,-0.033465,-0.705109
603229,23-Dec,1,14.68,29,13.21,21,-0.103191,-1.065839
603229,24-Jan,2,13.26,31,9.84,22,-0.25511,-0.960885
603229,24-Feb,1,9.84,29,10.81,15,0.098577,0.380165
603229,24-Mar,1,10.85,29,10.16,21,-0.060129,-0.798125
603229,24-Apr,1,10.21,30,11.61,20,0.142717,1.556683
603229,24-May,6,11.66,31,11.15,20,-0.039621,-0.399217
603229,24-Jun,3,11.2,28,10.05,19,-0.098655,-0.205369
603229,24-Jul,1,10.08,31,7.32,23,0.03266,0.168859
603229,24-Aug,1,7.3,30,7.22,22,-0.013661,0.41109
603229,24-Sep,2,7.23,30,8.34,19,0.155125,-0.573057
603229,24-Oct,8,9.17,31,8.62,18,0.033573,-0.030328
603229,24-Nov,1,8.55,29,8.36,21,-0.030162,-0.422067
603229,24-Dec,2,8.36,31,9.99,22,0.194976,2.104461
603232,20-Jan,2,32.89,23,41.05,16,0.262688,2.128112
603232,20-Feb,3,36.95,28,47.23,20,0.150548,1.41622
603232,20-Mar,2,48.11,31,34.83,22,-0.262545,-1.852337
603232,20-Apr,1,35.18,30,40.44,21,0.161068,1.116982
603232,20-May,6,39.98,29,37.39,18,-0.07542,-0.894192
603232,20-Jun,1,26.35,30,30.8,20,0.175213,0.88083
603232,20-Jul,1,30.74,31,37.04,23,0.202597,0.413183
603232,20-Aug,3,37.85,31,40.82,21,0.102052,0.571416
603232,20-Sep,1,40.86,30,29.86,22,-0.268496,-2.484694
603232,20-Oct,9,30.38,30,26.12,16,-0.125251,-1.480039
603232,20-Nov,2,26,30,33.16,21,0.269525,2.076875
603232,20-Dec,1,32.89,31,26.76,23,-0.193004,-1.246655
603232,21-Jan,4,26.75,29,19.82,20,-0.259342,-1.640761
603232,21-Feb,1,19.96,26,19.27,15,-0.02775,-0.593909
603232,21-Mar,1,19.27,31,17.39,23,-0.097561,-1.051611
603232,21-Apr,1,17.38,30,17.56,21,0.009776,0.025554
603232,21-May,6,17.58,31,19.24,18,0.095672,0.253795
603232,21-Jun,1,15.93,30,16.69,21,0.047382,0.254246
603232,21-Jul,1,16.69,30,14.76,22,-0.115638,-0.656266
603232,21-Aug,2,14.71,31,14.04,22,-0.048781,-0.786908
603232,21-Sep,1,13.99,30,14.24,20,0.014245,0.113973
603232,21-Oct,8,14.34,29,13.08,16,-0.081461,-0.555844
603232,21-Nov,1,13.09,30,15.64,22,0.195719,0.800252
603232,21-Dec,1,15.45,31,16.1,23,0.029412,-0.129263
603232,22-Jan,4,16.15,28,15.27,19,-0.051553,0.342044
603232,22-Feb,7,15.45,28,15.01,16,-0.017027,-0.689716
603232,22-Mar,1,15.02,31,13.42,23,-0.105929,-0.431621
603232,22-Apr,1,13.35,29,9.87,19,-0.264531,-1.255621
603232,22-May,5,9.84,31,10.49,19,0.062817,-0.382134
603232,22-Jun,1,10.55,30,11.51,21,0.110144,0.381899
603232,22-Jul,1,11.55,29,11.05,21,-0.039965,-0.411182
603232,22-Aug,1,11.01,31,10.82,23,-0.020814,0.021695
603232,22-Sep,1,11.03,30,9.88,21,-0.086876,-0.146306
603232,22-Oct,10,9.92,31,16.78,16,0.698381,5.51426
603232,22-Nov,1,16.98,30,15.97,22,-0.048272,-1.259267
603232,22-Dec,1,15.91,30,15.2,22,-0.048215,-0.163536
603232,23-Jan,3,15.06,31,16.96,16,0.115789,0.593696
603232,23-Feb,1,16.99,28,16.29,20,-0.039505,-0.962462
603232,23-Mar,1,16.1,31,17.05,23,0.046654,0.588609
603232,23-Apr,3,17.07,28,15.12,19,-0.113196,-0.874402
603232,23-May,4,14.96,31,17.26,20,0.141534,1.623457
603232,23-Jun,1,16.96,30,14.54,20,-0.15759,-1.969749
603232,23-Jul,3,14.55,31,13.59,21,-0.065337,-0.986167
603232,23-Aug,1,13.64,31,14.27,23,0.050037,1.180273
603232,23-Sep,1,14.29,28,12.02,20,-0.157673,-2.142389
603232,23-Oct,9,12.02,31,13.7,17,0.139767,1.346381
603232,23-Nov,1,13.7,30,14.1,22,0.029197,-0.002346
603232,23-Dec,1,14.01,29,13.69,21,-0.029078,-0.114463
603232,24-Jan,2,13.79,31,10.66,22,-0.221329,-0.695455
603232,24-Feb,1,10.66,29,10.87,15,0.0197,-0.356192
603232,24-Mar,1,10.87,29,12.61,21,0.160074,1.015331
603232,24-Apr,1,12.79,30,15.93,20,0.263283,2.893758
603232,24-May,6,16,31,11.54,20,-0.275581,-3.448879
603232,24-Jun,3,11.45,28,10.42,19,-0.092098,-0.121588
603232,24-Jul,1,10.31,31,10.63,23,0.020153,0.071518
603232,24-Aug,1,10.51,30,10.06,22,-0.053622,-0.150482
603232,24-Sep,2,10.06,30,12.57,19,0.249503,0.324437
603232,24-Oct,8,13.83,31,13.63,18,0.084328,0.28338
603232,24-Nov,1,13.48,29,14.33,21,0.051357,0.065426
603232,24-Dec,2,14.14,31,12.88,22,-0.101186,-0.644407
603233,20-Jan,2,52.32,23,58.17,16,0.113301,0.886113
603233,20-Feb,3,59.3,28,53.65,20,-0.077703,-0.513823
603233,20-Mar,2,53.75,31,63,22,0.174278,1.641027
603233,20-Apr,1,63,30,65.68,21,0.04254,0.057532
603233,20-May,6,64.5,29,81.17,18,0.23584,1.713455
603233,20-Jun,1,81.4,30,81.22,20,0.208565,1.145409
603233,20-Jul,1,79.95,31,76.5,23,-0.058114,-1.073604
603233,20-Aug,3,77.33,31,85.19,21,0.113595,0.663203
603233,20-Sep,1,87,30,82.46,22,-0.032046,0.561476
603233,20-Oct,9,84,30,94.5,16,0.14601,1.931053
603233,20-Nov,2,92.43,30,88.51,21,-0.063386,-1.036656
603233,20-Dec,1,87.03,31,78.35,23,-0.114789,-0.712238
603233,21-Jan,4,77.73,29,99.1,20,0.264837,2.499187
603233,21-Feb,1,99.1,26,86.06,15,-0.131584,-1.622117
603233,21-Mar,1,86.98,31,83.94,23,-0.024634,-0.408087
603233,21-Apr,1,83.94,30,75.62,21,-0.099118,-0.931471
603233,21-May,6,75.34,31,75.04,18,-0.00767,-0.548267
603233,21-Jun,1,75.59,30,51.11,21,-0.173095,-1.588267
603233,21-Jul,1,51.09,30,42.48,22,-0.168851,-0.990584
603233,21-Aug,2,42.52,31,45.54,22,0.072034,-0.030569
603233,21-Sep,1,45.6,30,42.41,20,-0.068731,-0.51218
603233,21-Oct,8,42.5,29,35.37,16,-0.165999,-1.3725
603233,21-Nov,1,35.36,30,35.26,22,-0.00311,-0.51252
603233,21-Dec,1,35.26,31,42.11,23,0.194271,1.246141
603233,22-Jan,4,42.6,28,37,19,-0.121349,-0.401536
603233,22-Feb,7,38,28,35.59,16,-0.038108,-0.91078
603233,22-Mar,1,35.58,31,29.94,23,-0.158752,-0.775745
603233,22-Apr,1,29.76,29,26.4,19,-0.118236,-0.03415
603233,22-May,5,26.5,31,32.85,19,0.244318,1.301529
603233,22-Jun,1,32.8,30,31.3,21,0.160094,0.810098
603233,22-Jul,1,31.56,29,32.22,21,0.029393,0.122361
603233,22-Aug,1,32.16,31,33.38,23,0.036002,0.623044
603233,22-Sep,1,33.6,30,30.3,21,-0.092271,-0.213752
603233,22-Oct,10,30.28,31,36.45,16,0.20297,1.515978
603233,22-Nov,1,36.45,30,42.21,22,0.158025,0.634678
603233,22-Dec,1,45.11,30,39.6,22,-0.061834,-0.322442
603233,23-Jan,3,39.6,31,38,16,-0.040404,-1.32065
603233,23-Feb,1,38,28,38.6,20,0.015789,-0.24959
603233,23-Mar,1,38.7,31,37.23,23,-0.035492,-0.161374
603233,23-Apr,3,37.24,28,34.42,19,-0.075477,-0.566122
603233,23-May,4,34.42,31,32.55,20,-0.054329,-0.444099
603233,23-Jun,1,32.55,30,28.01,20,0.051863,0.284002
603233,23-Jul,3,28,31,27.79,21,-0.007854,-0.39934
603233,23-Aug,1,27.75,31,26.59,23,-0.043181,0.066075
603233,23-Sep,1,26.63,28,25.15,20,-0.054156,-0.74305
603233,23-Oct,9,25.15,31,23.8,17,-0.053678,-0.347002
603233,23-Nov,1,24.04,30,26,22,0.092437,0.706901
603233,23-Dec,1,26.01,29,24.9,21,-0.042308,-0.284294
603233,24-Jan,2,24.75,31,22.8,22,-0.084337,0.380944
603233,24-Feb,1,22.59,29,23.79,15,0.043421,-0.134745
603233,24-Mar,1,23.77,29,21.34,21,-0.102984,-1.151052
603233,24-Apr,1,21.39,30,21.78,20,0.020619,0.202618
603233,24-May,6,21.76,31,20.07,20,-0.078512,-0.901863
603233,24-Jun,3,19.6,28,14.3,19,-0.27316,-2.435093
603233,24-Jul,1,14.46,31,13.16,23,-0.07972,-0.70579
603233,24-Aug,1,13.23,30,13.51,22,0.026596,0.976822
603233,24-Sep,2,13.31,30,16.29,19,0.205774,-0.091407
603233,24-Oct,8,17.92,31,14.49,18,-0.091714,-0.804706
603233,24-Nov,1,14.36,29,15.58,21,0.075224,0.208153
603233,24-Dec,2,15.58,31,15.06,22,-0.033376,-0.015019
603236,20-Jan,2,146.08,23,179.31,16,0.228992,1.847965
603236,20-Feb,3,161.38,28,224.79,20,0.253639,2.287936
603236,20-Mar,2,233.96,31,162.58,22,-0.276747,-1.965914
603236,20-Apr,1,163,30,210.99,21,0.297761,2.338798
603236,20-May,6,209.44,29,215.36,18,0.020712,-0.088826
603236,20-Jun,1,217.91,30,208,20,0.161374,0.771046
603236,20-Jul,1,209.9,31,196.36,23,-0.055962,-1.061331
603236,20-Aug,3,198.98,31,208.57,21,0.062182,0.254379
603236,20-Sep,1,205,30,198.72,22,-0.047226,0.365913
603236,20-Oct,9,203.88,30,183.05,16,-0.078855,-0.896612
603236,20-Nov,2,181.76,30,180.9,21,-0.011745,-0.553687
603236,20-Dec,1,180.01,31,186.94,23,0.033389,0.300214
603236,21-Jan,4,187,29,213.65,20,0.14288,1.535975
603236,21-Feb,1,229.49,26,252,15,0.179499,1.458357
603236,21-Mar,1,253,31,209.36,23,-0.169206,-1.683824
603236,21-Apr,1,218.6,30,180.52,21,-0.137753,-1.271018
603236,21-May,6,179,31,180.95,18,0.002382,-0.470251
603236,21-Jun,1,181,30,170.61,21,0.22869,1.769427
603236,21-Jul,1,170.61,30,145.36,22,-0.147998,-0.859572
603236,21-Aug,2,146.85,31,163.36,22,0.12383,0.293689
603236,21-Sep,1,163.39,30,162.29,20,-0.00655,-0.04295
603236,21-Oct,8,162.28,29,179.77,16,0.107708,1.27157
603236,21-Nov,1,180.33,30,192.82,22,0.072593,-0.01269
603236,21-Dec,1,192.29,31,203.9,23,0.057463,0.104764
603236,22-Jan,4,203.88,28,187.8,19,-0.07896,0.05006
603236,22-Feb,7,189.73,28,188.4,16,0.003195,-0.477659
603236,22-Mar,1,188.4,31,179.06,23,-0.049575,-0.064494
603236,22-Apr,1,177.06,29,148.75,19,-0.169273,-0.460277
603236,22-May,5,149.99,31,172.08,19,0.15684,0.490055
603236,22-Jun,1,170.36,30,133.66,21,0.014051,-0.441863
603236,22-Jul,1,133,29,156.9,21,0.173874,1.233796
603236,22-Aug,1,157.03,31,147.65,23,-0.058955,-0.381996
603236,22-Sep,1,146.17,30,114.09,21,-0.227294,-1.901744
603236,22-Oct,10,114.8,31,102.9,16,-0.09808,-0.913688
603236,22-Nov,1,102.57,30,103.8,22,0.008746,-0.735804
603236,22-Dec,1,105.2,30,100.82,22,-0.028709,0.06406
603236,23-Jan,3,100.23,31,111.37,16,0.104642,0.457075
603236,23-Feb,1,111.92,28,115.82,20,0.039957,0.061994
603236,23-Mar,1,115.99,31,120.18,23,0.037645,0.506358
603236,23-Apr,3,121.05,28,78.04,19,-0.350641,-2.815053
603236,23-May,4,78,31,79.35,20,0.016786,0.3066
603236,23-Jun,1,78.24,30,57.71,20,0.029745,0.046009
603236,23-Jul,3,58.29,31,57.2,21,-0.008837,-0.409375
603236,23-Aug,1,57.19,31,47.3,23,-0.173077,-1.486521
603236,23-Sep,1,47.58,28,45.66,20,-0.034672,-0.479666
603236,23-Oct,9,45.5,31,47.91,17,0.049277,0.554247
603236,23-Nov,1,47.96,30,52.07,22,0.086829,0.644006
603236,23-Dec,1,52,29,53.75,21,0.032264,0.672974
603236,24-Jan,2,53.9,31,34.68,22,-0.354791,-1.744116
603236,24-Feb,1,34.62,29,40.68,15,0.17301,1.075036
603236,24-Mar,1,40.52,29,40.93,21,0.006146,-0.252325
603236,24-Apr,1,40.93,30,40.31,20,-0.015148,-0.194038
603236,24-May,6,41.1,31,46.63,20,0.156785,2.13923
603236,24-Jun,3,46.55,28,46.73,19,0.004504,1.112736
603236,24-Jul,1,46.7,31,46.42,23,-0.006634,-0.136964
603236,24-Aug,1,46.66,30,43.7,22,-0.058595,-0.220368
603236,24-Sep,2,43.76,30,48.41,19,0.11472,-0.957291
603236,24-Oct,8,53.25,31,52.45,18,0.083454,0.277978
603236,24-Nov,1,52.43,29,49.91,21,-0.048427,-0.531294
603236,24-Dec,2,49.6,31,68.44,22,0.371268,3.74074
603238,20-Jan,2,17.41,23,19.97,16,0.149683,1.188592
603238,20-Feb,3,21.97,28,26.19,20,0.311467,2.776918
603238,20-Mar,2,27.5,31,23.85,22,-0.089347,-0.467237
603238,20-Apr,1,23.72,30,30.09,21,0.261635,2.01589
603238,20-May,6,29.52,29,33.73,18,0.129789,0.82499
603238,20-Jun,1,33.93,30,42.2,20,0.251112,1.482932
603238,20-Jul,1,42.26,31,41.11,23,-0.025829,-0.889488
603238,20-Aug,3,41.58,31,40.18,21,-0.022622,-0.419961
603238,20-Sep,1,40.35,30,35.1,22,-0.126431,-0.65448
603238,20-Oct,9,35.48,30,39.33,16,0.120513,1.61043
603238,20-Nov,2,39.33,30,33.8,21,-0.140605,-1.758842
603238,20-Dec,1,33.58,31,31.75,23,-0.060651,-0.342331
603238,21-Jan,4,31.33,29,27.92,20,-0.12063,-0.545218
603238,21-Feb,1,27.78,26,28.31,15,0.013968,-0.1808
603238,21-Mar,1,28.35,31,26.27,23,-0.072059,-0.826576
603238,21-Apr,1,26.35,30,23.36,21,-0.110773,-1.033902
603238,21-May,6,23.48,31,23.85,18,0.020976,-0.325939
603238,21-Jun,1,23.95,30,23.6,21,-0.010482,-0.22932
603238,21-Jul,1,23.7,30,13.48,22,-0.155388,-0.906001
603238,21-Aug,2,13.51,31,12.13,22,-0.100148,-1.108482
603238,21-Sep,1,12.1,30,12.33,20,0.016488,0.130899
603238,21-Oct,8,12.42,29,11.95,16,-0.030819,-0.066631
603238,21-Nov,1,11.91,30,12.66,22,0.059414,-0.099704
603238,21-Dec,1,12.67,31,13.34,23,0.053712,0.07347
603238,22-Jan,4,13.39,28,12.39,19,-0.071214,0.132583
603238,22-Feb,7,12.42,28,13.88,16,0.120258,0.749915
603238,22-Mar,1,13.91,31,11.76,23,-0.152738,-0.736566
603238,22-Apr,1,11.83,29,9.61,19,-0.182823,-0.573411
603238,22-May,5,9.65,31,10.08,19,0.048907,-0.511168
603238,22-Jun,1,10.14,30,10.6,21,0.051587,-0.120084
603238,22-Jul,1,10.62,29,10.63,21,0.00856,-0.037899
603238,22-Aug,1,10.7,31,10.95,23,0.030103,0.560608
603238,22-Sep,1,11.01,30,10.21,21,-0.06758,0.094923
603238,22-Oct,10,10.23,31,10.09,16,-0.011753,-0.216974
603238,22-Nov,1,10.12,30,10.88,22,0.078295,-0.097297
603238,22-Dec,1,10.93,30,12.15,22,0.116728,1.76102
603238,23-Jan,3,12.35,31,12.4,16,0.020576,-0.573262
603238,23-Feb,1,12.4,28,13.11,20,0.057258,0.285046
603238,23-Mar,1,13.14,31,11.79,23,-0.100686,-0.756588
603238,23-Apr,3,11.78,28,11.49,19,-0.025445,-0.157208
603238,23-May,4,11.49,31,11.84,20,0.030461,0.450956
603238,23-Jun,1,11.88,30,12.61,20,0.073857,0.520661
603238,23-Jul,3,12.61,31,13.07,21,0.036479,0.053244
603238,23-Aug,1,13.1,31,12.94,23,-0.009946,0.46332
603238,23-Sep,1,12.89,28,13.15,20,0.016229,0.208412
603238,23-Oct,9,13.6,31,14.74,17,0.120913,1.181336
603238,23-Nov,1,15.54,30,13.87,22,-0.059023,-0.991746
603238,23-Dec,1,13.85,29,13.75,21,-0.008652,0.147742
603238,24-Jan,2,13.8,31,11.7,22,-0.149091,-0.127853
603238,24-Feb,1,11.7,29,10.6,15,-0.094017,-1.4178
603238,24-Mar,1,10.71,29,11.64,21,0.098113,0.505058
603238,24-Apr,1,11.65,30,11.32,20,-0.027491,-0.330921
603238,24-May,6,11.47,31,11.2,20,0.016091,0.320832
603238,24-Jun,3,11.38,28,9.96,19,-0.110714,-0.359452
603238,24-Jul,1,9.96,31,9.43,23,-0.053213,-0.499487
603238,24-Aug,1,9.46,30,9.47,22,0.004242,0.662681
603238,24-Sep,2,9.41,30,11.1,19,0.172122,-0.411423
603238,24-Oct,8,12.15,31,10.84,18,-0.023423,-0.382611
603238,24-Nov,1,10.82,29,11.7,21,0.079336,0.232743
603238,24-Dec,2,11.71,31,12.96,22,0.107692,1.294323
603239,20-Jan,2,11.25,23,11.01,16,-0.017841,-0.204198
603239,20-Feb,3,9.91,28,10.62,20,-0.035422,-0.156304
603239,20-Mar,2,10.7,31,12.23,22,0.151601,1.459674
603239,20-Apr,1,12.08,30,12.55,21,0.026165,-0.088834
603239,20-May,6,12.87,29,12.85,18,0.065358,0.285206
603239,20-Jun,1,12.8,30,14.82,20,0.153307,0.707052
603239,20-Jul,1,14.62,31,17.05,23,0.150472,0.115924
603239,20-Aug,3,17.25,31,17.85,21,0.046921,0.133028
603239,20-Sep,1,17.9,30,14.95,22,-0.162465,-1.118704
603239,20-Oct,9,15.05,30,14.97,16,0.001338,0.11181
603239,20-Nov,2,14.97,30,16.72,21,0.116901,0.649468
603239,20-Dec,1,16.6,31,17.88,23,0.069378,0.546115
603239,21-Jan,4,17.86,29,16.93,20,-0.053132,-0.012122
603239,21-Feb,1,17.1,26,14.8,15,-0.125812,-1.56496
603239,21-Mar,1,15,31,16.81,23,0.135811,1.007717
603239,21-Apr,1,16.8,30,15.85,21,-0.057109,-0.562271
603239,21-May,6,15.58,31,16.12,18,0.017035,-0.356526
603239,21-Jun,1,16.01,30,16.44,21,0.019851,0.024171
603239,21-Jul,1,16.44,30,14.39,22,-0.106547,-0.599151
603239,21-Aug,2,14.38,31,14.57,22,0.012509,-0.403214
603239,21-Sep,1,14.41,30,14.3,20,-0.018531,-0.133361
603239,21-Oct,8,14.4,29,15.43,16,0.079021,0.994447
603239,21-Nov,1,15.43,30,16.62,22,0.077122,0.017213
603239,21-Dec,1,16.7,31,17.5,23,0.052948,0.067096
603239,22-Jan,4,17.57,28,13.79,19,-0.212,-1.367297
603239,22-Feb,7,14.02,28,14.8,16,0.073242,0.256885
603239,22-Mar,1,14.82,31,12.93,23,-0.126351,-0.564663
603239,22-Apr,1,12.85,29,10.61,19,-0.179428,-0.545065
603239,22-May,5,11.06,31,12.97,19,0.275488,1.590673
603239,22-Jun,1,12.97,30,15.42,21,0.188897,1.057013
603239,22-Jul,1,15.57,29,17.63,21,0.14332,0.998756
603239,22-Aug,1,17.47,31,14.72,23,-0.16506,-1.505029
603239,22-Sep,1,14.64,30,14.26,21,-0.03125,0.549103
603239,22-Oct,10,14.52,31,13.69,16,-0.039972,-0.444719
603239,22-Nov,1,13.73,30,15.44,22,0.127831,0.357477
603239,22-Dec,1,15.5,30,14.64,22,-0.051813,-0.205517
603239,23-Jan,3,14.69,31,15.45,16,0.055328,-0.147331
603239,23-Feb,1,15.45,28,19.19,20,0.242071,2.66773
603239,23-Mar,1,19.34,31,15.74,23,-0.179781,-1.478717
603239,23-Apr,3,15.74,28,14.51,19,-0.078145,-0.587928
603239,23-May,4,14.48,31,15.28,20,0.075049,0.921633
603239,23-Jun,1,15.25,30,16.27,20,0.064791,0.42311
603239,23-Jul,3,16.27,31,14.91,21,-0.083589,-1.172497
603239,23-Aug,1,14.8,31,13.6,23,-0.08786,-0.467955
603239,23-Sep,1,13.67,28,13.29,20,-0.022794,-0.319099
603239,23-Oct,9,13.36,31,16.76,17,0.261099,2.408499
603239,23-Nov,1,16.53,30,17.54,22,0.046539,0.192148
603239,23-Dec,1,17.63,29,15.27,21,-0.129418,-1.402511
603239,24-Jan,2,15.31,31,11.89,22,-0.221349,-0.695612
603239,24-Feb,1,11.86,29,12.57,15,0.057191,-0.006195
603239,24-Mar,1,12.57,29,14.64,21,0.164678,1.053246
603239,24-Apr,1,14.6,30,15.74,20,0.075137,0.807222
603239,24-May,6,15.78,31,14.86,20,-0.035742,-0.349083
603239,24-Jun,3,14.88,28,13.71,19,-0.077389,0.066355
603239,24-Jul,1,13.79,31,13.54,23,-0.0124,-0.181841
603239,24-Aug,1,13.52,30,12.31,22,-0.090842,-0.673535
603239,24-Sep,2,12.31,30,14.3,19,0.161657,-0.510941
603239,24-Oct,8,15.68,31,12.37,18,-0.134965,-1.072034
603239,24-Nov,1,12.3,29,13.88,21,0.122069,0.488292
603239,24-Dec,2,14.03,31,13.45,22,-0.03098,0.00722
603256,20-Jan,2,14.87,23,13.77,16,-0.067705,-0.618766
603256,20-Feb,3,12.39,28,13.1,20,-0.048657,-0.268216
603256,20-Mar,2,13.55,31,11.66,22,-0.109924,-0.631796
603256,20-Apr,1,11.62,30,10.49,21,-0.100343,-1.219612
603256,20-May,6,10.41,29,11.34,18,0.08103,0.416501
603256,20-Jun,1,11.38,30,11.44,20,0.015206,-0.388494
603256,20-Jul,1,11.52,31,13.72,23,0.199301,0.394386
603256,20-Aug,3,13.73,31,12.61,21,-0.080904,-0.883404
603256,20-Sep,1,12.52,30,10.72,22,-0.149881,-0.956585
603256,20-Oct,9,10.82,30,10.23,16,-0.045709,-0.479803
603256,20-Nov,2,10.28,30,10.33,21,0.009775,-0.352422
603256,20-Dec,1,10.37,31,8.83,23,-0.145208,-0.920081
603256,21-Jan,4,8.75,29,8.79,20,-0.00453,0.371735
603256,21-Feb,1,8.68,26,10.88,15,0.23777,2.03538
603256,21-Mar,1,10.83,31,9.53,23,-0.124081,-1.28563
603256,21-Apr,1,9.55,30,8.82,21,-0.074502,-0.715131
603256,21-May,6,8.84,31,9.28,18,0.052154,-0.083959
603256,21-Jun,1,9.24,30,9.14,21,-0.015086,-0.267795
603256,21-Jul,1,9.14,30,9.57,22,0.056629,0.426023
603256,21-Aug,2,9.57,31,10.25,22,0.071056,-0.036692
603256,21-Sep,1,10.3,30,8.71,20,-0.150244,-1.127294
603256,21-Oct,8,8.72,29,8.38,16,-0.037888,-0.134919
603256,21-Nov,1,8.46,30,8.91,22,0.063246,-0.074403
603256,21-Dec,1,8.96,31,8.56,23,-0.039282,-0.70237
603256,22-Jan,4,8.57,28,7.99,19,-0.066589,0.181856
603256,22-Feb,7,8.13,28,8.16,16,0.021276,-0.288053
603256,22-Mar,1,8.16,31,7.67,23,-0.060049,-0.132728
603256,22-Apr,1,7.65,29,6.18,19,-0.194263,-0.668927
603256,22-May,5,6.25,31,6.91,19,0.118123,0.130903
603256,22-Jun,1,7.03,30,7.42,21,0.073806,0.07039
603256,22-Jul,1,7.38,29,6.99,21,-0.044498,-0.446053
603256,22-Aug,1,7.03,31,6.9,23,-0.012875,0.105722
603256,22-Sep,1,6.89,30,7.42,21,0.075362,1.881915
603256,22-Oct,10,7.3,31,6.61,16,-0.109165,-1.003151
603256,22-Nov,1,6.61,30,6.86,22,0.037821,-0.468876
603256,22-Dec,1,6.89,30,6.52,22,-0.049563,-0.179264
603256,23-Jan,3,6.53,31,7.12,16,0.092025,0.302437
603256,23-Feb,1,7.1,28,8.04,20,0.129213,1.212719
603256,23-Mar,1,8.2,31,7.92,23,-0.014925,0.0264
603256,23-Apr,3,7.9,28,7.33,19,-0.074495,-0.558096
603256,23-May,4,7.39,31,7.38,20,0.006821,0.201409
603256,23-Jun,1,7.35,30,8.04,20,0.089431,0.68824
603256,23-Jul,3,8.05,31,8.09,21,0.009791,-0.219207
603256,23-Aug,1,8.06,31,9.08,23,0.122373,2.044877
603256,23-Sep,1,9.27,28,8.44,20,-0.070485,-0.963784
603256,23-Oct,9,8.42,31,8.1,17,-0.040284,-0.229754
603256,23-Nov,1,8.16,30,8.4,22,0.037037,0.085581
603256,23-Dec,1,8.43,29,8.32,21,-0.009524,0.136548
603256,24-Jan,2,8.3,31,6.46,22,-0.223558,-0.712969
603256,24-Feb,1,6.43,29,6.24,15,-0.034056,-0.858033
603256,24-Mar,1,6.24,29,7.6,21,0.217948,1.491945
603256,24-Apr,1,7.57,30,7,20,-0.078948,-0.901579
603256,24-May,6,7.02,31,7.19,20,0.027143,0.463674
603256,24-Jun,3,7.18,28,7.06,19,-0.018081,0.824158
603256,24-Jul,1,7.06,31,6.83,23,-0.032578,-0.338885
603256,24-Aug,1,6.89,30,7.19,22,0.052709,1.343788
603256,24-Sep,2,7.19,30,7.9,19,0.098748,-1.109178
603256,24-Oct,8,8.69,31,8.42,18,0.065823,0.169003
603256,24-Nov,1,8.45,29,10.09,21,0.198338,0.944389
603256,24-Dec,2,9.61,31,8.35,22,-0.172448,-1.305835
603258,20-Jan,2,23.68,23,28.96,16,0.23339,1.88453
603258,20-Feb,3,29.3,28,34.66,20,0.196823,1.807512
603258,20-Mar,2,34.81,31,28.61,22,-0.174553,-1.148647
603258,20-Apr,1,28.57,30,33.13,21,0.157987,1.089443
603258,20-May,6,32.93,29,38.96,18,0.182342,1.265264
603258,20-Jun,1,39.27,30,55.56,20,0.426078,2.870925
603258,20-Jul,1,55.89,31,52.63,23,-0.052736,-1.042934
603258,20-Aug,3,53.5,31,47.88,21,-0.090253,-0.957745
603258,20-Sep,1,47.98,30,39.1,22,-0.178169,-1.321017
603258,20-Oct,9,39.5,30,39.62,16,0.013299,0.262219
603258,20-Nov,2,39.57,30,32.32,21,-0.18425,-2.16703
603258,20-Dec,1,32.46,31,31.47,23,-0.0263,-0.107622
603258,21-Jan,4,31.38,29,35.11,20,0.115666,1.321039
603258,21-Feb,1,34.49,26,28.3,15,-0.193962,-2.239809
603258,21-Mar,1,28.36,31,26.96,23,-0.04735,-0.608538
603258,21-Apr,1,27,30,26.75,21,-0.007789,-0.128817
603258,21-May,6,26.5,31,26.85,18,0.003738,-0.459727
603258,21-Jun,1,26.7,30,25.59,21,-0.046927,-0.533888
603258,21-Jul,1,25.45,30,23.39,22,-0.080136,-0.43322
603258,21-Aug,2,23.36,31,19.83,22,-0.152202,-1.434356
603258,21-Sep,1,19.83,30,22.04,20,0.111447,0.847479
